outlet_SO2,outlet_gas_flow,outlet_gas_temp
23.426905909090905,1255347.7727272725,47.62885327272727
16.834693090909088,1290846.0227272725,47.38696454545455
34.84616581818181,1511284.2727272725,47.451782
25.94654127272727,1483461.7840909087,48.06906290909092
22.56414436363636,1414250.3749999998,48.02398699999999
29.57946809090909,1454466.193181818,48.20833763636362
22.12612781818181,1515427.7159090906,47.97820999999999
17.529704636363633,1423390.602272727,48.05644172727273
32.18125909090909,1502298.568181818,48.435974
22.14397854545454,1504314.2272727273,48.4566408181818
40.57140127272727,1602724.954545454,48.697346545454536
14.81752518181818,1556218.1136363635,48.84081336363636
20.63474727272727,1611187.9545454544,49.535504818181806
34.04449727272727,1602488.3749999998,48.93950999999999
19.323449909090904,1360441.5681818177,48.42771681818181
16.101601818181816,1355088.443181818,48.02398699999999
17.31600827272727,1412845.8863636362,48.00109499999999
17.801773909090905,1489828.8636363633,48.118522181818165
19.45719872727273,1361478.7159090906,47.97820999999999
18.784018818181814,1374608.954545454,47.945327363636366
18.698804545454543,1361603.4090909087,48.044651818181805
26.845845,1452031.659090909,48.38867209090908
22.869803545454538,1416874.3977272725,48.40958227272728
16.494805090909086,1462670.1136363633,48.13842799999999
21.795642909090905,1387582.443181818,48.11553199999999
24.573082818181817,1479896.6477272725,48.092648
23.417389909090907,1485898.4999999998,48.25789372727272
23.387515636363634,1590823.420454545,48.25394036363635
20.370697090909086,1365004.6136363633,48.25286499999999
17.612441909090908,1464492.9886363633,47.74599699999999
34.46176563636363,1432701.7159090906,47.61761527272726
27.92931909090909,1406759.3295454544,48.01472263636363
40.43887363636363,1400091.4204545452,47.87847054545453
27.132763363636364,1504252.7386363633,47.96589654545454
21.932847090909085,1491008.420454545,47.68995699999999
24.834114818181817,1637241.3749999998,48.33477918181818
27.12221154545454,1523409.0909090908,48.664852
32.709231090909086,1649988.4659090908,48.90597754545454
31.04602245454545,1531449.568181818,48.76185354545455
34.072154999999995,1511175.511363636,48.962402
28.58613727272727,1753362.477272727,49.61498572727274
17.681635727272724,1474756.5568181814,49.34834427272728
21.72400627272728,1803548.7499999995,49.577153909090896
20.17421954545454,1755475.9204545452,49.19127999999999
24.18759009090909,1608889.7386363633,49.00567736363636
17.194970818181815,1872242.170454545,49.20189263636363
16.734799454545453,1663706.4886363633,48.86079118181817
28.78100309090909,1739546.0227272727,48.65104990909089
23.334804636363632,1491576.7386363633,48.435974
32.168707909090905,1609659.8977272722,48.4895149090909
40.16859118181818,1608601.3977272725,48.44127763636363
24.63860881818181,1538922.1136363633,48.435974
31.42670736363636,1568040.2727272722,48.17694945454545
32.34546545454545,1615232.5113636358,48.15406554545454
25.42780036363636,1584412.9886363633,48.16318609090908
25.56727118181818,1520073.9204545452,48.25286499999999
34.25136336363636,1636171.102272727,48.22269654545454
34.200417,1669120.704545454,48.39630145454544
22.708743545454546,1663691.329545454,48.34442099999999
27.74475309090909,1663625.8863636362,48.37674018181818
28.400277,1650546.4659090904,48.352531727272726
28.872238181818176,1657468.1136363633,48.367306
34.07949427272727,1647740.125,48.45972618181817
31.082961272727267,1649801.0113636362,48.85659336363636
30.539501090909084,1689672.1818181816,49.23546172727272
23.335363,1652074.897727272,49.23705699999999
29.925181,1632956.8522727268,49.24586672727273
24.650917727272727,1567606.761363636,49.122619999999976
23.449522181818185,1672964.9204545454,49.09993945454544
25.77545745454545,1726005.4204545454,49.51792254545454
24.90537972727272,1721936.806818182,49.225717
25.860007454545453,1709997.136363636,49.21417199999998
19.35294427272727,1570492.9659090906,49.06716472727272
30.52368209090909,1499966.534090909,49.55749099999999
19.008890636363635,1465366.6704545454,49.37439000000002
24.27577336363636,1580463.2727272722,49.102572
15.535622181818178,1422877.034090909,48.78470290909092
19.20422527272727,1516362.693181818,48.93950999999999
23.773436545454544,1632569.2499999998,49.305721000000005
19.82955836363636,1496179.988636363,49.37439000000002
16.955947909090906,1493609.8977272727,49.031718727272725
17.04409936363636,1446806.1590909087,48.825069
24.51854309090909,1535198.2499999995,48.83318554545454
24.947157454545447,1529974.795454545,48.893729999999984
24.48247818181818,1482608.4204545452,49.0239199090909
26.84381454545454,1555215.2954545452,48.98272272727272
19.793355909090906,1662703.318181818,48.87025627272726
35.55134154545454,1639214.3636363633,48.78251772727272
21.383205181818177,1423731.4999999998,48.48327245454545
36.54458254545455,1696569.5568181816,48.409338090909095
31.3657529090909,1771747.1136363633,48.33429209090908
16.550598454545455,1479734.102272727,48.00941954545453
19.296746909090903,1523378.420454545,47.80501927272727
31.384662545454542,1548519.4204545454,48.067472545454535
28.932513818181818,1655928.3977272727,47.772217
19.67182509090909,1506126.4659090906,48.14535827272726
25.868989363636363,1620056.136363636,48.08040472727273
32.14431163636363,1761534.0909090908,48.546808090909074
35.58472745454545,1764924.068181818,48.756409000000005
29.322440272727267,1690328.2727272725,48.550415
19.80902145454545,1718511.5227272725,48.53612681818181
26.64882672727272,1714057.9886363635,48.225467090909085
23.820700454545445,1801989.8636363635,48.367306
13.35525918181818,1628468.9090909087,48.50782163636364
26.00451854545454,1828505.625,48.25903627272727
21.99154445454545,1775898.3749999998,48.527519
32.69157509090909,1673405.3068181812,48.27575699999999
27.185109999999995,1827533.4772727268,48.11647536363635
29.346391909090908,1794312.9886363635,48.06976299999999
17.08208327272727,1709433.5568181816,48.02398699999999
25.314395181818178,1705044.568181818,48.2078169090909
22.169604909090907,1641003.5227272725,48.11553199999999
28.69933290909091,1707295.2159090906,48.13516436363636
17.216462909090907,1678341.6477272722,48.12607963636362
30.46779181818181,1649706.1022727268,47.7274429090909
17.975593181818176,1653048.9659090908,48.161312
24.654089,1791357.2499999998,48.270763181818175
27.093712454545454,1705456.1590909087,47.82815072727271
21.26674018181818,1717029.0909090906,48.02110481818181
25.697944818181814,1636579.3636363633,47.93246509090908
20.48680545454545,1521242.806818182,47.93953927272726
30.003056545454537,1757822.954545454,48.701198363636365
25.58901336363636,1609858.9886363635,48.710632
24.79220763636364,1602169.4659090906,48.72353036363635
25.269752090909087,1732948.5113636362,48.756409000000005
19.875851909090905,1645803.6136363633,48.756409000000005
22.84039672727273,1462278.7727272727,48.730015636363646
24.548152181818185,1652015.4659090908,48.624069818181816
29.65103136363636,1502618.4886363633,48.37254172727272
23.811329999999995,1596315.9318181816,48.02398699999999
27.28271345454545,1681951.0795454544,48.11685509090907
19.322220545454545,1683266.261363636,48.25286499999999
33.62777863636364,1546975.943181818,48.85093881818182
24.266137636363627,1591200.1477272725,49.341961181818185
28.12858672727272,1525485.8522727273,49.161908636363634
18.62502345454545,1330185.4659090908,49.12886181818181
30.366126272727264,1542004.079545454,49.119043818181815
38.10577745454545,1487471.568181818,48.89147845454545
33.662888636363625,1523257.2159090906,48.98528699999998
17.525285909090908,1530425.9318181814,48.34060463636363
20.719404090909087,1592217.9090909087,48.352532545454544
14.544678454545457,1722830.0227272722,48.21804745454545
35.63798763636363,1771733.2272727268,48.722492
19.214567454545453,1642434.9204545454,48.4674239090909
34.71689854545454,1640495.6363636362,48.44671818181818
23.973740727272723,1795451.8068181816,48.69224654545454
28.11974309090909,1760412.9772727268,48.64418636363635
22.951586454545453,1653966.4090909087,48.18898972727271
25.892705818181817,1835779.511363636,48.11553199999999
25.32286654545454,1787668.193181818,48.32305609090909
27.085694090909087,1823256.6477272725,48.27575699999999
28.500331454545453,1819786.125,48.38811381818181
24.935683272727267,1879671.284090909,48.133534090909095
24.306619454545448,1893331.386363636,48.02398699999999
17.710434,1876864.1818181807,47.86376999999999
27.33726727272727,1858113.329545454,48.25286499999999
21.63610581818181,1738140.6363636362,47.6395999090909
32.854455272727265,1830252.0454545447,47.85090163636364
27.187593181818176,1892946.8636363635,47.91620399999999
23.31677609090909,1846919.2045454544,47.97820999999999
19.777609909090906,1790383.943181818,48.02398699999999
23.916498999999995,1910433.954545454,48.45885799999999
16.588257727272723,1428508.7045454544,48.42681572727272
16.994537181818178,1742348.602272727,48.519027
14.608141909090907,1717910.0454545452,48.41741799999999
16.173658454545453,1659358.2386363635,48.73553
24.373992636363635,1706274.011363636,48.527519
20.26357781818181,1754274.4545454544,48.50463499999999
23.54027145454545,1776481.4090909087,48.4536590909091
26.609654181818183,1761189.3409090908,48.825069
23.96886954545453,1637872.7045454544,49.10156872727271
23.871064,1683312.3636363633,49.05394699999999
28.19674372727272,1838975.545454545,49.008179
25.475179,1774336.8181818177,48.91173399999999
32.28109554545454,1773532.318181818,48.96000618181819
17.480400999999997,1574035.7613636362,48.481743
22.392225727272724,1607329.9659090906,49.27305518181818
20.156425636363632,1695766.7840909092,49.08176427272727
28.767578727272724,1624508.4318181814,48.28414454545455
15.242529818181817,1501731.8409090908,48.0439609090909
34.79722663636363,1509295.8863636362,47.68066
25.58166636363636,1563981.1022727268,47.657775999999984
25.55740681818181,1547291.4886363633,47.33799572727271
21.571233727272723,1537667.7045454544,47.85315472727271
13.391129909090909,1688786.6477272722,48.756409000000005
18.219375,1698255.6363636358,48.49031436363636
11.669667999999996,1619489.3068181816,48.02398699999999
14.83473618181818,1505475.954545454,47.93242999999999
27.40266518181817,1596465.9659090906,47.80387481818183
19.770407090909085,1771001.261363636,48.298641
10.28446,1755056.8636363633,48.336892727272726
9.204215727272723,1447715.3295454544,48.41301454545453
24.48826409090909,1500075.238636363,48.06976299999999
7.15027809090909,1282710.7840909087,47.868932272727264
15.974779272727266,1453613.0454545452,47.98192027272727
12.95111472727272,1408778.852272727,48.232753181818175
22.827215454545453,1560798.8068181816,47.840878
24.845718545454545,1621639.9318181816,47.840878
38.67503554545454,1661299.4886363633,47.75227654545454
22.585603181818183,1519921.1704545452,47.95573599999999
27.64302272727273,1689172.8181818177,48.18420399999998
21.200953909090902,1524087.0795454544,47.93242999999999
28.508327,1680888.545454545,47.95660154545453
25.37247736363636,1570644.818181818,47.89501009090909
39.06734927272727,1691643.9886363633,47.62923181818182
19.22672854545454,1543624.7386363633,47.56622299999999
22.885371909090907,1472445.0454545454,47.75692245454546
11.426429090909089,1368607.6363636362,47.772217
18.80112518181818,1619391.0568181816,47.28428063636363
18.640722,1434580.4318181816,46.83879036363636
9.884143818181816,1399141.6590909092,47.406006000000005
24.519579181818184,1491877.9886363635,47.445019636363625
12.426985909090908,1425113.7386363635,47.05664554545453
17.285097999999994,1393815.7954545454,47.809425454545455
21.251527727272723,1382641.636363636,47.69134536363634
33.86891345454545,1491119.7727272725,47.291565
27.86219745454545,1468857.25,47.314449
18.894375090909087,1625004.011363636,47.34975254545454
11.750731818181816,1428264.443181818,48.22980463636364
19.712227545454542,1420223.4204545454,48.06976299999999
30.778758909090904,1448885.5909090906,47.90953799999998
28.48201163636363,1440292.9886363633,47.48368345454543
11.984939909090905,1379514.761363636,48.04687099999998
22.03627636363636,1516166.488636363,48.25286499999999
17.82905927272727,1467173.0227272725,48.161312
26.48671636363636,1479779.977272727,47.71253045454544
29.282200818181813,1623686.602272727,48.013443454545445
12.870043454545453,1356082.193181818,48.08061709090908
28.961109999999994,1461605.9545454544,47.67500899999999
19.546313090909088,1381350.1704545452,47.59445163636363
24.851496272727267,1555831.261363636,47.79576109090908
25.13136654545454,1484344.9659090906,47.57977781818181
4.323972909090908,1317429.2840909092,47.110778545454544
33.18941418181818,1476814.5227272725,46.57408627272727
37.28933327272726,1633104.340909091,46.83380099999999
20.258973727272725,1336408.193181818,46.83844799999999
8.326507727272725,1362177.329545454,47.37344154545454
21.76523381818182,1329890.886363636,46.796553181818176
24.29136681818181,1452898.2386363635,46.925354
18.78104954545454,1527083.7613636362,47.14438381818181
34.61283063636363,1608506.0340909092,47.497559
14.81678045454545,1616762.7727272725,47.56400254545454
27.652839,1662803.0227272725,48.57884945454544
28.12694518181817,1573509.5795454544,47.93242999999999
23.412849727272725,1608689.079545454,47.61199999999997
21.479448727272725,1560652.102272727,47.06267900000002
21.83233909090909,1431216.8068181814,46.90246199999999
18.04725472727273,1531073.0454545454,47.726436999999976
15.357958909090904,1406479.102272727,48.02599409090909
13.447917909090908,1431075.829545454,47.96607127272726
18.67754027272727,1565420.6590909087,47.53882627272726
23.508495272727263,1390573.977272727,47.67431681818181
14.777227727272724,1448923.7954545456,47.51801545454544
15.74702009090909,1432218.386363636,47.51281363636362
40.47725272727272,1529202.7840909087,47.24880427272727
18.82322372727273,1488453.3749999995,47.12992490909091
11.948786090909088,1467899.6590909087,47.16227963636364
21.012560999999994,1432814.0568181816,46.51336699999999
17.76734336363636,1571272.8863636358,47.200012
13.926676545454544,1477372.8409090908,47.31875027272726
24.35464445454545,1504854.727272727,47.42888999999999
29.28683645454545,1542491.136363636,46.87516981818181
29.58056063636363,1570576.2840909087,46.971123
30.22208472727272,1658881.2613636358,47.61199999999997
25.740685909090907,1640453.636363636,48.02398699999999
22.545137,1472357.3522727268,47.955315000000006
24.96873845454545,1617634.5795454544,48.21184172727271
20.90710036363636,1685074.2272727268,48.527519
25.328506818181825,1794461.8409090908,48.90150272727271
10.052055818181817,1416317.1136363635,48.65493527272727
24.44897054545454,1496209.5568181814,48.42466536363635
23.470730454545453,1530849.9886363633,48.390197999999984
33.9839139090909,1626968.0909090906,47.99429936363636
28.265410727272723,1622551.4659090906,47.86761518181818
15.388108909090906,1460072.9772727273,47.90953799999998
21.677713545454544,1522868.6590909087,47.69387654545453
16.535191999999995,1532272.2272727266,47.97820999999999
22.477674909090908,1561628.1363636362,47.94765509090909
10.48474818181818,1321421.5909090908,47.54551972727272
16.729499909090904,1440441.7499999998,47.56622299999999
22.68302827272727,1479524.3863636362,47.65860836363635
22.79316581818181,1277331.3068181814,47.77602754545455
15.130660818181816,1325584.6136363635,47.42888999999999
18.768846363636364,1311169.3636363633,47.11719863636364
16.898714909090906,1405187.511363636,47.22067827272727
28.40013181818182,1344689.4318181814,47.236906363636365
12.696709363636362,1345782.534090909,46.90180336363636
15.408371090909087,1404208.3977272725,47.337334
13.335296636363635,1216492.8977272727,47.291565
20.68560418181818,1309153.1477272725,46.81208409090908
11.49159218181818,1256683.0,46.42486027272725
17.744645999999996,1240766.4886363633,46.35314899999998
20.355815727272724,1332138.8409090908,46.44469799999998
24.13042190909091,1298878.227272727,46.43554681818184
28.06127218181818,1328698.5909090906,46.97948445454546
25.933747909090904,1363128.227272727,47.2308039090909
23.329609727272725,1490437.8295454546,47.42888999999999
27.79862018181818,1594727.4999999995,47.55699709090908
24.17834827272727,1574525.3636363633,47.589108
23.81637145454545,1596908.5568181816,48.20528518181817
33.251777636363634,1633571.1704545452,48.032757454545454
17.441002181818178,1693966.8068181816,47.97820999999999
19.189651727272725,1645743.909090909,48.21128554545454
23.08514127272727,1603865.8068181814,48.00109499999999
27.258688727272723,1780822.8409090904,48.05290690909089
28.091048909090908,1712813.8068181814,48.17712672727272
13.733557727272723,1477467.625,47.749321
13.135704545454544,1434444.8863636362,47.657775999999984
24.036378727272723,1413081.2386363633,47.58453036363637
20.362070909090903,1417477.477272727,47.36011990909091
25.88797336363636,1459573.3409090906,47.108456
25.753260909090898,1445233.579545454,47.01690299999999
24.35338209090909,1423936.784090909,46.979279090909074
24.62394645454545,1459666.136363636,46.79495918181817
25.812880181818183,1397449.6477272725,46.815976454545456
19.608927909090905,1378675.4318181816,46.79697036363636
26.235644636363634,1523725.0909090906,47.38380463636364
17.265782454545448,1429112.3409090908,47.38394636363636
18.12327736363636,1385599.7840909087,46.94823799999999
13.554696909090907,1243548.352272727,46.65069199999999
20.02978954545454,1359932.3068181816,47.04235927272726
18.220443454545453,1345462.2159090906,47.00875499999999
34.947839545454535,1571294.4659090906,47.55221236363635
20.32831981818181,1365872.3636363633,47.56622299999999
21.241849545454546,1397948.0795454544,47.419801727272734
28.5033419090909,1393708.3068181816,47.75161763636363
23.279141727272723,1423778.4659090908,47.13318199999999
26.59178781818182,1427510.102272727,47.471444727272726
28.95297781818181,1492083.295454545,47.80782845454545
22.049425090909093,1629419.636363636,47.7489109090909
17.771850545454544,1779465.5909090908,48.02911590909091
12.946672636363637,1685774.443181818,47.99551199999999
11.522154545454544,1445121.977272727,47.37832890909091
33.11434636363636,1611460.9204545452,48.02471318181817
40.40860318181817,1727911.704545454,47.92782127272727
18.81895136363636,1577833.602272727,47.85523818181817
23.668598909090907,1406559.4659090908,47.54062772727272
22.65846145454545,1532574.2727272727,47.474666999999975
20.714054909090905,1394494.7499999998,47.46145518181817
33.73332809090908,1545050.1590909087,47.314449
26.20192609090909,1504754.6363636362,47.43294790909089
32.01430972727272,1468210.477272727,47.89937781818181
20.969108090909085,1529489.2613636362,47.87472099999998
23.72728063636363,1421146.3636363633,47.770233818181815
23.403237545454544,1411236.6136363633,47.772972090909086
25.60009172727272,1500023.8863636362,47.749321
12.502223545454545,1375914.7954545454,47.15423199999999
21.026033818181823,1353485.8636363633,46.94823799999999
21.674670727272723,1426700.7840909087,47.657775999999984
25.133018,1318843.636363636,47.4795588181818
12.976830363636363,1376695.1477272725,47.08557099999999
23.568722,1608374.6249999995,47.390361727272726
22.500744545454545,1372450.102272727,47.772217
20.32629736363636,1344270.5568181814,48.06976299999999
18.532170727272725,1339733.784090909,48.04687099999998
40.16198081818182,1510174.8295454546,48.04687099999998
20.66798,1664257.1249999995,48.18316236363636
17.712723999999998,1784827.1249999998,48.95643436363635
12.403252727272728,1666562.9431818177,48.89814063636364
11.537456454545453,1480001.5227272725,48.50872999999999
24.117158909090904,1505335.068181818,48.298641
28.758257454545447,1639748.6477272725,48.09920554545454
22.90458127272727,1500684.0227272725,48.51364836363636
27.706956363636355,1552597.6818181814,48.65708527272727
27.827345909090905,1523005.829545454,48.54513727272726
17.670679727272727,1493581.5113636362,48.17931381818181
17.467963636363635,1464176.9090909087,48.333562272727264
17.868118999999997,1520872.6477272722,48.211666
23.527001636363632,1431739.909090909,48.15455027272726
22.35094145454545,1469127.727272727,47.7623988181818
30.00908418181817,1517332.7159090904,48.00109499999999
28.478346636363632,1470299.727272727,47.90947545454544
19.47144063636363,1473627.5454545452,47.963812
19.09087581818181,1388030.9772727268,47.90953799999998
17.539769999999997,1517787.1818181816,47.955315000000006
25.961316727272727,1543502.011363636,48.035014454545454
18.31460736363636,1599906.6022727273,48.53144163636363
19.671258909090906,1488364.0,48.32742554545454
28.34084236363636,1592729.443181818,48.45885799999999
25.663765909090905,1519536.7727272725,48.45885799999999
9.481180636363636,1336886.2613636362,48.3822519090909
26.358509545454545,1441573.159090909,48.01087654545453
30.57002381818181,1395367.2386363635,48.02398699999999
22.24516590909091,1506278.0227272725,48.02398699999999
17.307916999999996,1341022.727272727,48.24749272727272
26.157380090909086,1357122.704545454,47.83280018181818
35.88337809090908,1604608.7727272725,48.35412863636364
27.250605090909094,1774866.4999999998,48.192523363636354
19.902854,1564275.1477272725,48.205806818181806
23.694015272727267,1667854.329545454,47.92021918181817
26.07206063636363,1592721.5227272727,48.45885799999999
25.223192090909087,1568024.4204545454,48.67095627272727
20.38442763636364,1630044.6477272725,48.825069
23.73140718181818,1620238.0454545452,48.847960999999984
28.96780190909091,1582059.693181818,48.73351699999999
30.581651545454537,1590756.0568181814,48.79777518181817
